Site ID,Account ID,Building ID,Market,Site Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
Site-000216,Acct-001366,Bldg-115672,Atlanta,6100 Lake Forrest Dr,Atlanta,GA,30328,536.19,On Zayo Network
Site-000217,Acct-000167,Bldg-115672,Atlanta,6100 Lake Forrest Dr,Atlanta,GA,30328,536.19,On Zayo Network
Site-000218,Acct-000072,Bldg-115672,Atlanta,6100 Lake Forrest Dr,Atlanta,GA,30328,536.19,On Zayo Network
Site-000219,Acct-000008,Bldg-115672,Atlanta,6100 Lake Forrest Dr,Atlanta,GA,30328,536.19,On Zayo Network
Site-000220,Acct-000014,Bldg-115672,Atlanta,6100 Lake Forrest Dr,Atlanta,GA,30328,536.19,On Zayo Network
Site-000221,Acct-000013,Bldg-115672,Atlanta,6100 Lake Forrest Dr,Atlanta,GA,30328,536.19,On Zayo Network
Site-000222,Acct-000008,Bldg-115661,Atlanta,5775 Glenridge Dr,Atlanta,GA,30328,1728.27,Not on Zayo Network
Site-000223,Acct-000273,Bldg-115669,Atlanta,600 W Peachtree St NW,Atlanta,GA,30308,164.2,On Zayo Network
Site-000224,Acct-000122,Bldg-115669,Atlanta,600 W Peachtree St NW,Atlanta,GA,30308,164.2,On Zayo Network
Site-000225,Acct-000008,Bldg-115669,Atlanta,600 W Peachtree St NW,Atlanta,GA,30308,164.2,On Zayo Network
Site-000226,Acct-001371,Bldg-115669,Atlanta,600 W Peachtree St NW,Atlanta,GA,30308,164.2,On Zayo Network
Site-000227,Acct-000008,Bldg-115662,Atlanta,5871 Glenridge Dr,Atlanta,GA,30328,400.08,On Zayo Network
Site-000228,Acct-000008,Bldg-115663,Atlanta,5885 Glenridge Dr,Atlanta,GA,30328,802.86,On Zayo Network
Site-000229,Acct-000008,Bldg-115677,Atlanta,645 Hembree Pkwy,Roswell,GA,30076,263.98,Not on Zayo Network
Site-000230,Acct-001364,Bldg-115680,Atlanta,707 Whitlock Ave SW,Marietta,GA,30064,295.49,Not on Zayo Network
Site-000231,Acct-001296,Bldg-115689,Atlanta,975 Johnson Ferry Rd,Atlanta,GA,30342,663.94,On Zayo Network
Site-000232,Acct-000008,Bldg-115689,Atlanta,975 Johnson Ferry Rd,Atlanta,GA,30342,663.94,On Zayo Network
Site-000233,Acct-000536,Bldg-115716,Atlanta,75 5th St NW,Atlanta,GA,30308,496.31,On Zayo Network
Site-000234,Acct-000544,Bldg-115716,Atlanta,75 5th St NW,Atlanta,GA,30308,496.31,On Zayo Network
Site-000235,Acct-001125,Bldg-115716,Atlanta,75 5th St NW,Atlanta,GA,30308,496.31,On Zayo Network
Site-000236,Acct-000013,Bldg-115716,Atlanta,75 5th St NW,Atlanta,GA,30308,496.31,On Zayo Network
Site-000237,Acct-000167,Bldg-115716,Atlanta,75 5th St NW,Atlanta,GA,30308,496.31,On Zayo Network
Site-000238,Acct-001386,Bldg-115716,Atlanta,75 5th St NW,Atlanta,GA,30308,496.31,On Zayo Network
Site-000239,Acct-000055,Bldg-115721,Dallas,225 E John Carpenter Fwy,Irving,TX,75062,205.22,Not on Zayo Network
Site-000240,Acct-001372,Bldg-115721,Dallas,225 E John Carpenter Fwy,Irving,TX,75062,205.22,Not on Zayo Network
Site-000241,Acct-001387,Bldg-115721,Dallas,225 E John Carpenter Fwy,Irving,TX,75062,205.22,Not on Zayo Network
Site-000242,Acct-000008,Bldg-115758,Atlanta,6151 Powers Ferry Rd NW,Atlanta,GA,30339,76.77,Not on Zayo Network
Site-000243,Acct-000008,Bldg-115764,Atlanta,2814 Spring Rd SE,Atlanta,GA,30339,740.49,Not on Zayo Network
Site-000244,Acct-000273,Bldg-115765,Atlanta,4200 Northside Pkwy NW,Atlanta,GA,30327,345.74,On Zayo Network
Site-000245,Acct-001388,Bldg-115835,Denver,1100 W 116th Ave,Denver,CO,80234,700.92,On Zayo Network
Site-000246,Acct-000014,Bldg-115835,Denver,1100 W 116th Ave,Denver,CO,80234,700.92,On Zayo Network
Site-000247,Acct-000062,Bldg-115837,Dallas,17201 Waterview Pkwy,Dallas,TX,75252,9180.22,On Zayo Network
Site-000248,Acct-000102,Bldg-115837,Dallas,17201 Waterview Pkwy,Dallas,TX,75252,9180.22,On Zayo Network
Site-000249,Acct-001389,Bldg-115699,Atlanta,11720 Amberpark Dr,Alpharetta,GA,30009,4304.15,Not on Zayo Network
Site-000250,Acct-000448,Bldg-131470,Denver,Arapahoe and 17th St,Denver,CO,80293,105.44,On Zayo Network
Site-000251,Acct-000579,Bldg-011543,Denver,11011 E Peakview Ave,Englewood,CO,80111,257.74,On Zayo Network
Site-000252,Acct-001331,Bldg-011543,Denver,11011 E Peakview Ave,Englewood,CO,80111,257.74,On Zayo Network
Site-000253,Acct-000039,Bldg-011543,Denver,11011 E Peakview Ave,Englewood,CO,80111,257.74,On Zayo Network
Site-000254,Acct-000404,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000255,Acct-001390,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000256,Acct-000019,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000257,Acct-000817,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000258,Acct-000973,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000259,Acct-000101,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000260,Acct-001121,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000261,Acct-001391,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000262,Acct-001392,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000263,Acct-000055,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000264,Acct-000397,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000265,Acct-000075,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000266,Acct-000638,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000267,Acct-000040,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000268,Acct-001393,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000269,Acct-000519,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000270,Acct-001061,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000271,Acct-001394,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000272,Acct-000165,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000273,Acct-000168,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000274,Acct-001395,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000275,Acct-000836,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000276,Acct-000758,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000277,Acct-000523,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000278,Acct-000522,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000279,Acct-000182,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000280,Acct-000321,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000281,Acct-000185,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000282,Acct-001396,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000283,Acct-000857,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000284,Acct-001397,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000285,Acct-000150,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000286,Acct-001302,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000287,Acct-001057,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000288,Acct-000806,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000289,Acct-000173,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000290,Acct-000287,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000291,Acct-001398,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000292,Acct-000118,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000293,Acct-001054,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000294,Acct-000193,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000295,Acct-000939,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000296,Acct-001218,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000297,Acct-001399,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000298,Acct-000560,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000299,Acct-000980,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000300,Acct-000579,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000301,Acct-001400,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000302,Acct-000188,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000303,Acct-001157,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000304,Acct-000220,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000305,Acct-000504,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000306,Acct-001401,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000307,Acct-000209,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000308,Acct-001090,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000309,Acct-000939,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000310,Acct-001402,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000311,Acct-001403,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000312,Acct-001404,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000313,Acct-000229,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000314,Acct-000014,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Site-000315,Acct-001405,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000316,Acct-000374,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000317,Acct-001406,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000318,Acct-000559,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000319,Acct-001255,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000320,Acct-001407,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000321,Acct-000873,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000322,Acct-000118,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000323,Acct-001408,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000324,Acct-001409,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000325,Acct-001410,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000326,Acct-001411,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000327,Acct-000572,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000328,Acct-001412,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000329,Acct-000141,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000330,Acct-001413,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000331,Acct-001186,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000332,Acct-001414,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000333,Acct-000102,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000334,Acct-001415,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000335,Acct-000579,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000336,Acct-000167,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000337,Acct-001416,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000338,Acct-001417,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000339,Acct-000252,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000340,Acct-001418,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Site-000341,Acct-001419,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000342,Acct-000971,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000343,Acct-000470,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000344,Acct-001420,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000345,Acct-000061,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000346,Acct-000333,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000347,Acct-000615,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000348,Acct-001421,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000349,Acct-001403,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000350,Acct-001422,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000351,Acct-000577,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000352,Acct-000700,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000353,Acct-001423,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000354,Acct-000881,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000355,Acct-000811,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000356,Acct-000871,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000357,Acct-000452,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000358,Acct-001424,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000359,Acct-000080,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000360,Acct-001098,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000361,Acct-001425,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000362,Acct-000435,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000363,Acct-001426,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000364,Acct-000345,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000365,Acct-001427,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000366,Acct-000569,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000367,Acct-001428,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000368,Acct-000329,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000369,Acct-001429,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000370,Acct-000070,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000371,Acct-000209,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000372,Acct-000362,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000373,Acct-001430,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000374,Acct-001431,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000375,Acct-001030,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000376,Acct-000014,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000377,Acct-000952,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000378,Acct-000975,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000379,Acct-000567,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000380,Acct-001122,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000381,Acct-001432,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000382,Acct-001433,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000383,Acct-001434,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000384,Acct-001435,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000385,Acct-001436,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000386,Acct-001437,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000387,Acct-001438,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000388,Acct-001257,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000389,Acct-001439,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000390,Acct-001440,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000391,Acct-001441,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000392,Acct-001442,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000393,Acct-001443,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000394,Acct-000341,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000395,Acct-000341,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000396,Acct-001170,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000397,Acct-001444,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000398,Acct-001445,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000399,Acct-001446,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000400,Acct-001405,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000401,Acct-000004,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000402,Acct-001247,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000403,Acct-000439,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000404,Acct-001447,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000405,Acct-000056,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000406,Acct-001248,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000407,Acct-001448,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000408,Acct-000058,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000409,Acct-000034,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000410,Acct-001449,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000411,Acct-001450,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000412,Acct-001102,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000413,Acct-000053,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000414,Acct-000253,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000415,Acct-000008,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000416,Acct-000243,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000417,Acct-001451,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000418,Acct-000148,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000419,Acct-001452,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000420,Acct-001023,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000421,Acct-001453,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000422,Acct-000682,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000423,Acct-000074,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000424,Acct-000156,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000425,Acct-001454,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000426,Acct-001198,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000427,Acct-001299,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000428,Acct-000034,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000429,Acct-001117,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000430,Acct-001455,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000431,Acct-001161,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000432,Acct-000403,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Site-000433,Acct-000002,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
