Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
Opp-000107,Acct-000312,Closed - Lost,true,false,7/12/16,24,,New Service,Wavelengths - Long Haul,Bldg-111386,Denver,3431 N Windsor Dr,Aurora,CO,80011,779.17,On Zayo Network
Opp-000108,Acct-000038,5 - Accepted,true,true,7/12/16,240,,New Service,Dark Fiber - Metro,Bldg-068765,Atlanta,2770 Skyview Dr,Lithia Springs,GA,30122,9793.98,Not on Zayo Network
Opp-000108,Acct-000038,5 - Accepted,true,true,7/12/16,240,,New Service,Dark Fiber - Metro,Bldg-481080,Atlanta,2750 Skyview Dr E,Lithia Springs,GA,30122,,Not on Zayo Network
Opp-000108,Acct-000038,5 - Accepted,true,true,7/12/16,240,,New Service,Dark Fiber - Metro,Bldg-438377,Atlanta,3201 Sunrise Village Ln,Norcross,GA,30093,10539.09,Not on Zayo Network
Opp-000108,Acct-000038,5 - Accepted,true,true,7/12/16,240,,New Service,Dark Fiber - Metro,Bldg-438383,Atlanta,5375 Sugarloaf Pkwy,Lawrenceville,GA,30043,5684.72,On Zayo Network
Opp-000109,Acct-001125,Closed - Lost,true,false,7/12/16,36,,New Service,Wavelengths - Long Haul,Bldg-359461,Dallas,3001 Hackberry Rd,Irving,TX,75063,268.84,On Zayo Network
Opp-000110,Acct-000013,1 - Working,false,false,7/12/16,,,New Service,Dark Fiber - Metro,Bldg-038251,Atlanta,6000 Feldwood Rd,Atlanta,GA,30349,397.15,On Zayo Network
Opp-000110,Acct-000013,1 - Working,false,false,7/12/16,,,New Service,Dark Fiber - Metro,Bldg-038290,Atlanta,999 Lee St SW,Atlanta,GA,30310,117.97,Not on Zayo Network
Opp-000111,Acct-000002,5 - Accepted,true,true,7/12/16,24,,New Service,Wavelengths - Long Haul,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
Opp-000112,Acct-000002,1 - Working,false,false,7/13/16,,,New Service,Wavelengths - Metro,Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network
Opp-000112,Acct-000002,1 - Working,false,false,7/13/16,,,New Service,Wavelengths - Metro,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network
Opp-000113,Acct-000002,1 - Working,false,false,7/13/16,,,New Service,Wavelengths - Metro,Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network
Opp-000113,Acct-000002,1 - Working,false,false,7/13/16,,,New Service,Wavelengths - Metro,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network
Opp-000114,Acct-001126,Closed - Lost,true,false,7/13/16,12,,New Service,IP Services,Bldg-481082,Dallas,2258 Grasshopper,Anna,TX,75409,,Not on Zayo Network
Opp-000115,Acct-000224,5 - Accepted,true,true,7/14/16,36,,New Service,Ethernet,Bldg-111847,Denver,5750 DTC Pkwy,Englewood,CO,80111,122.72,On Zayo Network
Opp-000116,Acct-000497,5 - Accepted,true,true,7/13/16,36,,New Service,IP Services,Bldg-133310,Denver,11800 Ridge Pkwy,Broomfield,CO,80021,1084.65,Not on Zayo Network
Opp-000117,Acct-000013,5 - Accepted,true,true,7/13/16,36,,New Service,Ethernet,Bldg-223929,Denver,8675 Concord Center Dr,Englewood,CO,80112,234.79,On Zayo Network
Opp-000118,Acct-000699,Closed - Lost,true,false,7/13/16,36,,New Service,IP Services,Bldg-481076,Atlanta,3615 Cherokee St NW,Kennesaw,GA,30144,,Not on Zayo Network
Opp-000119,Acct-000009,5 - Accepted,true,true,7/14/16,36,,New Service,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
Opp-000119,Acct-000009,5 - Accepted,true,true,7/14/16,36,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-000120,Acct-000971,Closed - Lost,true,false,7/14/16,,,New Service,Ethernet,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Opp-000120,Acct-000971,Closed - Lost,true,false,7/14/16,,,New Service,Ethernet,Bldg-033953,Atlanta,11650 Great Oaks Way,Alpharetta,GA,30022,2137.78,On Zayo Network
Opp-000121,Acct-000971,Closed - Lost,true,false,7/14/16,,,New Service,Ethernet,Bldg-033953,Atlanta,11650 Great Oaks Way,Alpharetta,GA,30022,2137.78,On Zayo Network
Opp-000121,Acct-000971,Closed - Lost,true,false,7/14/16,,,New Service,Ethernet,Bldg-060240,Atlanta,1255 Alderman Dr,Alpharetta,GA,30005,296.34,On Zayo Network
Opp-000122,Acct-000971,Closed - Lost,true,false,7/14/16,60,,New Service,Ethernet,Bldg-060240,Atlanta,1255 Alderman Dr,Alpharetta,GA,30005,296.34,On Zayo Network
Opp-000122,Acct-000971,Closed - Lost,true,false,7/14/16,60,,New Service,Ethernet,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network
Opp-000123,Acct-000971,Closed - Lost,true,false,7/14/16,60,,New Service,Ethernet,Bldg-060240,Atlanta,1255 Alderman Dr,Alpharetta,GA,30005,296.34,On Zayo Network
Opp-000123,Acct-000971,Closed - Lost,true,false,7/14/16,60,,New Service,Ethernet,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network
Opp-000124,Acct-000009,Closed - Lost,true,false,7/14/16,,,New Service,Dark Fiber - Long Haul,Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,On Zayo Network
Opp-000125,Acct-000009,Closed - Lost,true,false,7/14/16,,,New Service,Wavelengths - Long Haul,Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,On Zayo Network
Opp-000126,Acct-000188,Closed - Lost,true,false,7/14/16,36,,New Service,Ethernet,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Opp-000127,Acct-000143,1 - Working,false,false,7/14/16,36,,New Service,Wavelengths - Metro,Bldg-016566,Dallas,111 Customer Way,Irving,TX,75039,535.5,Not on Zayo Network
Opp-000127,Acct-000143,1 - Working,false,false,7/14/16,36,,New Service,Wavelengths - Metro,Bldg-029754,Dallas,1700 Pacific Ave,Dallas,TX,75201,182.47,On Zayo Network
Opp-000128,Acct-000067,2 - Best Case,false,false,7/14/16,36,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000129,Acct-000970,Closed - Lost,true,false,7/14/16,,,New Service,Dark Fiber - Metro,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-000129,Acct-000970,Closed - Lost,true,false,7/14/16,,,New Service,Dark Fiber - Metro,Bldg-153996,Dallas,5200 Harry Hines,Dallas,TX,75235,1639.72,Not on Zayo Network
Opp-000130,Acct-000973,5 - Accepted,true,true,7/14/16,120,,New Service,Dark Fiber - Metro,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Opp-000130,Acct-000973,5 - Accepted,true,true,7/14/16,120,,New Service,Dark Fiber - Metro,Bldg-108659,Atlanta,6 W Druid Hills Dr NE,Atlanta,GA,30329,24.34,On Zayo Network
Opp-000131,Acct-001127,5 - Accepted,true,true,7/14/16,36,,New Service,Ethernet,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Opp-000131,Acct-001127,5 - Accepted,true,true,7/14/16,36,,New Service,Ethernet,Bldg-124444,Denver,3900 Grace Blvd,Littleton,CO,80126,1566.75,On Zayo Network
Opp-000132,Acct-000424,5 - Accepted,true,true,7/14/16,24,,New Service,Ethernet,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network
Opp-000133,Acct-000424,5 - Accepted,true,true,7/14/16,24,,New Service,Ethernet,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network
Opp-000134,Acct-000346,5 - Accepted,true,true,7/14/16,12,,New Service,Wavelengths - Metro,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Opp-000134,Acct-000346,5 - Accepted,true,true,7/14/16,12,,New Service,Wavelengths - Metro,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
Opp-000135,Acct-000768,2 - Best Case,false,false,7/14/16,36,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-000136,Acct-000768,2 - Best Case,false,false,7/14/16,36,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-000137,Acct-000094,Closed - Lost,true,false,7/14/16,,,New Service,Ethernet,Bldg-029881,Denver,9180 Commerce Center Cir,Littleton,CO,80129,2086.05,On Zayo Network
Opp-000138,Acct-000094,Closed - Lost,true,false,7/14/16,,,New Service,Ethernet,Bldg-029881,Denver,9180 Commerce Center Cir,Littleton,CO,80129,2086.05,On Zayo Network
Opp-000139,Acct-000039,5 - Accepted,true,true,7/14/16,60,,New Service,Dark Fiber - Metro,Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,103.07,On Zayo Network
Opp-000139,Acct-000039,5 - Accepted,true,true,7/14/16,60,,New Service,Dark Fiber - Metro,Bldg-137821,Denver,14810 Grasslands Dr,Englewood,CO,80112,312.63,On Zayo Network
Opp-000140,Acct-000039,1 - Working,false,false,7/14/16,60,,New Service,Dark Fiber - Metro,Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,103.07,On Zayo Network
Opp-000140,Acct-000039,1 - Working,false,false,7/14/16,60,,New Service,Dark Fiber - Metro,Bldg-359027,Denver,6399 S Fiddlers Green Cir,Englewood,CO,80111,681.5,Not on Zayo Network
Opp-000141,Acct-000768,2 - Best Case,false,false,7/14/16,36,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-000142,Acct-000768,2 - Best Case,false,false,7/14/16,36,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-000143,Acct-000768,Closed - Lost,true,false,7/14/16,60,,New Service,Dark Fiber - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-000144,Acct-000768,Closed - Lost,true,false,7/14/16,60,,New Service,Dark Fiber - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-000145,Acct-000002,5 - Accepted,true,true,7/15/16,36,,New Service,Ethernet,Bldg-109245,Denver,1331 17th St,Denver,CO,80202,321.92,On Zayo Network
Opp-000146,Acct-000004,5 - Accepted,true,true,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network
Opp-000147,Acct-000004,5 - Accepted,true,true,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network
Opp-000148,Acct-000004,5 - Accepted,true,true,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network
Opp-000149,Acct-000004,5 - Accepted,true,true,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network
Opp-000150,Acct-000004,5 - Accepted,true,true,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network
Opp-000151,Acct-000255,Closed - Lost,true,false,7/15/16,36,,New Service,Wavelengths - Metro,Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,297.58,On Zayo Network
Opp-000151,Acct-000255,Closed - Lost,true,false,7/15/16,36,,New Service,Wavelengths - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000152,Acct-000004,5 - Accepted,true,true,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network
Opp-000153,Acct-000768,2 - Best Case,false,false,7/15/16,36,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-000154,Acct-000777,3 - Committed,false,false,7/15/16,36,,New Service,Ethernet,Bldg-117101,Denver,7601 Technology Way,Denver,CO,80237,1213.05,Not on Zayo Network
Opp-000155,Acct-000768,2 - Best Case,false,false,7/15/16,60,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-000156,Acct-000995,Closed - Lost,true,false,7/15/16,36,,New Service,Ethernet,Bldg-115837,Dallas,17201 Waterview Pkwy,Dallas,TX,75252,9180.22,On Zayo Network
Opp-000156,Acct-000995,Closed - Lost,true,false,7/15/16,36,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-000157,Acct-000013,5 - Accepted,true,true,7/15/16,36,a0M6000000LaZNVEA3,Positive Re-Rate/Move/Change,Ethernet,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network
Opp-000158,Acct-000995,Closed - Lost,true,false,7/15/16,36,,New Service,IP Services,Bldg-115837,Dallas,17201 Waterview Pkwy,Dallas,TX,75252,9180.22,On Zayo Network
Opp-000159,Acct-000995,Closed - Lost,true,false,7/15/16,36,,New Service,Ethernet,Bldg-115837,Dallas,17201 Waterview Pkwy,Dallas,TX,75252,9180.22,On Zayo Network
Opp-000159,Acct-000995,Closed - Lost,true,false,7/15/16,36,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-000160,Acct-000153,1 - Working,false,false,7/15/16,36,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000161,Acct-000953,1 - Working,false,false,7/15/16,60,,New Service,Wavelengths - Long Haul,Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network
Opp-000162,Acct-000002,1 - Working,false,false,7/15/16,,,New Service,Wavelengths - Long Haul,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network
Opp-000163,Acct-001128,1 - Working,false,false,7/15/16,60,,New Service,Ethernet,Bldg-480416,Denver,6880 Broadway,Denver,CO,80221,2597.61,Not on Zayo Network
Opp-000164,Acct-000004,5 - Accepted,true,true,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network
Opp-000165,Acct-000004,5 - Accepted,true,true,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network
Opp-000166,Acct-000004,5 - Accepted,true,true,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network
Opp-000167,Acct-000255,Closed - Lost,true,false,7/15/16,36,,New Service,Wavelengths - Long Haul,Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,297.58,On Zayo Network
Opp-000168,Acct-000255,Closed - Lost,true,false,7/15/16,36,,New Service,Wavelengths - Long Haul,Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,297.58,On Zayo Network
Opp-000169,Acct-000255,Closed - Lost,true,false,7/15/16,36,,New Service,Wavelengths - Long Haul,Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,297.58,On Zayo Network
Opp-000170,Acct-000229,1 - Working,false,false,7/16/16,60,a0M6000000HpprvEAB,Negative Re-Rate/Move/Change,Wavelengths - Long Haul,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Opp-000171,Acct-000963,1 - Working,false,false,7/16/16,,,New Service,Wavelengths - Long Haul,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
Opp-000172,Acct-000963,1 - Working,false,false,7/16/16,60,,New Service,Wavelengths - Long Haul,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
Opp-000173,Acct-000102,5 - Accepted,true,true,7/16/16,84,,New Service,Dark Fiber - Metro,Bldg-115837,Dallas,17201 Waterview Pkwy,Dallas,TX,75252,9180.22,On Zayo Network
Opp-000173,Acct-000102,5 - Accepted,true,true,7/16/16,84,,New Service,Dark Fiber - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000173,Acct-000102,5 - Accepted,true,true,7/16/16,84,,New Service,Dark Fiber - Metro,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-000174,Acct-000070,5 - Accepted,true,true,7/17/16,48,,New Service,Live Video,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
Opp-000175,Acct-001129,2 - Best Case,false,false,7/17/16,36,a0M6000000Hsg0rEAB,Positive Re-Rate/Move/Change,IP Services,Bldg-118226,Dallas,301 N Crowdus St,Dallas,TX,75226,224.3,On Zayo Network
Opp-000176,Acct-001129,Closed - Lost,true,false,7/17/16,36,a0M6000000IKvXpEAL,Positive Re-Rate/Move/Change,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000176,Acct-001129,Closed - Lost,true,false,7/17/16,36,a0M6000000IKvXpEAL,Positive Re-Rate/Move/Change,Ethernet,Bldg-118226,Dallas,301 N Crowdus St,Dallas,TX,75226,224.3,On Zayo Network
Opp-000177,Acct-000303,5 - Accepted,true,true,7/18/16,12,,New Service,Ethernet,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
Opp-000178,Acct-000533,Closed - Lost,true,false,7/18/16,36,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-000179,Acct-000977,Closed - Lost,true,false,7/18/16,36,,New Service,IP Services,Bldg-061779,Atlanta,280 Interstate North Cir SE,Atlanta,GA,30339,269.16,On Zayo Network
Opp-000180,Acct-000102,Closed - Lost,true,false,7/18/16,,,New Service,Dark Fiber - Metro,Bldg-115837,Dallas,17201 Waterview Pkwy,Dallas,TX,75252,9180.22,On Zayo Network
Opp-000180,Acct-000102,Closed - Lost,true,false,7/18/16,,,New Service,Dark Fiber - Metro,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-000181,Acct-000002,5 - Accepted,true,true,7/18/16,12,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-000182,Acct-000043,Closed - Lost,true,false,7/18/16,36,,New Service,Ethernet,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
Opp-000183,Acct-000043,Closed - Lost,true,false,7/18/16,36,,New Service,Wavelengths - Long Haul,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
Opp-000184,Acct-000019,1 - Working,false,false,7/18/16,36,,New Service,Ethernet,Bldg-119885,Dallas,5080 Spectrum Dr,Addison,TX,75001,419.06,On Zayo Network
Opp-000185,Acct-000009,1 - Working,false,false,7/18/16,,,New Service,Ethernet,Bldg-110365,Denver,2975 Walnut St,Denver,CO,80205,140.49,On Zayo Network
Opp-000185,Acct-000009,1 - Working,false,false,7/18/16,,,New Service,Ethernet,Bldg-438361,Denver,6800 E 50th Ave,Commerce City,CO,80022,1295.82,Not on Zayo Network
Opp-000186,Acct-000332,1 - Working,false,false,7/18/16,,,New Service,Wavelengths - Long Haul,Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network
Opp-000187,Acct-000009,1 - Working,false,false,7/18/16,36,,New Service,Wavelengths - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000187,Acct-000009,1 - Working,false,false,7/18/16,36,,New Service,Wavelengths - Metro,Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,On Zayo Network
Opp-000188,Acct-000002,5 - Accepted,true,true,7/18/16,36,,New Service,Ethernet,Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network
Opp-000189,Acct-000976,Closed - Lost,true,false,7/18/16,36,,New Service,IP Services,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
Opp-000190,Acct-000002,5 - Accepted,true,true,7/18/16,36,,New Service,Ethernet,Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network
Opp-000191,Acct-000091,5 - Accepted,true,true,7/18/16,12,a0M6000000CweFZEAZ,Positive Re-Rate/Move/Change,IP Services,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Opp-000191,Acct-000091,5 - Accepted,true,true,7/18/16,12,a0M6000000CweFZEAZ,Positive Re-Rate/Move/Change,IP Services,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
Opp-000192,Acct-001130,Closed - Lost,true,false,7/19/16,36,a0M6000000IJu71EAD,Retention Opportunity,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000193,Acct-000004,4 - Closed,true,true,7/19/16,,,New Service,SONET,Bldg-108725,Denver,3443 Blake St,Denver,CO,80205,39.56,On Zayo Network
Opp-000194,Acct-001031,Closed - Lost,true,false,7/19/16,120,,New Service,Ethernet,Bldg-390032,Dallas,200 Taylor St,Fort Worth,TX,76102,309.61,Not on Zayo Network
Opp-000195,Acct-000102,Closed - Lost,true,false,7/19/16,120,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-000196,Acct-000002,5 - Accepted,true,true,7/19/16,12,,New Service,Ethernet,Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network
Opp-000197,Acct-000053,1 - Working,false,false,7/19/16,,,New Service,Dark Fiber - Metro,Bldg-038101,Atlanta,1500 Southpoint Dr,Forest Park,GA,30297,178.15,On Zayo Network
Opp-000197,Acct-000053,1 - Working,false,false,7/19/16,,,New Service,Dark Fiber - Metro,Bldg-482640,Atlanta,3000 Flowers Rd S,Atlanta,GA,30341,,Not on Zayo Network
Opp-000198,Acct-000028,Closed - Lost,true,false,7/19/16,12,,New Service,IP Services,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000199,Acct-000002,5 - Accepted,true,true,7/19/16,36,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-000200,Acct-000280,5 - Accepted,true,true,7/19/16,24,a0M6000000Ih6ZTEAZ,Positive Re-Rate/Move/Change,Wavelengths - Long Haul,Bldg-109955,Dallas,3000 Irving Blvd,Dallas,TX,75247,117.61,On Zayo Network
Opp-000201,Acct-000101,Closed - Lost,true,false,7/19/16,36,,New Service,IP Services,Bldg-111419,Atlanta,1 Monroe Pl NE,Atlanta,GA,30324,606.88,On Zayo Network
Opp-000202,Acct-000035,1 - Working,false,false,7/19/16,36,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000203,Acct-000050,3 - Committed,false,false,7/19/16,12,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000203,Acct-000050,3 - Committed,false,false,7/19/16,12,,New Service,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
